coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Jun 01 08:41:19 +0000 2021,,,,0,1399647234531237889,trzaskowski_,1399643039279325184,370112160,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@trzaskowski_ @SMWarszawa @warszawa Nie lubię ich.,https://twitter.com/daktyl68/status/1399647234531237889,Sat Dec 15 22:50:31 +0000 2018,1074074251148320771,false,"Stary wyjadacz, Prawa strona Wisły - Praga północ, Legia Warszawa.",25496,127,209,1,,Daktyl68,daktyl68,10814,,,false
,Tue Jun 01 08:32:21 +0000 2021,,,,0,1399644979451023361,,,,pl,,,,84,1399640757523386368,KapenGenezyp,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jasio, który nie panuje nad swoją jadaczką, znowu przegrał proces. 
Młody jest. Ciekawe ile się tego nazbiera przez kolejne lata? 
https://t.co/cc0AQFHY1z",https://twitter.com/KulejKarol/status/1399644979451023361,Thu Sep 13 06:27:46 +0000 2012,820993154,false,,102448,419,549,7,,Qlawy 🇪🇺🇵🇱🇯🇲🏂🎸🍺🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦,KulejKarol,40733,,,false
,Tue Jun 01 08:39:04 +0000 2021,,,,0,1399646666752417793,,,,pl,,,,84,1399640757523386368,KapenGenezyp,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jasio, który nie panuje nad swoją jadaczką, znowu przegrał proces. 
Młody jest. Ciekawe ile się tego nazbiera przez kolejne lata? 
https://t.co/cc0AQFHY1z",https://twitter.com/ewawittbrodtop1/status/1399646666752417793,Wed Aug 19 08:28:05 +0000 2015,3431256880,false,"Zdecydowanie gorszy sort!      
 #Trzaskowski2020   #SilniRazem",157673,1446,1769,0,Puck 💌,Ewa Wittbrodt 🇵🇱🇪🇺🇺🇦🏳️‍🌈,ewawittbrodtop1,51128,,,false
,Tue Jun 01 08:25:51 +0000 2021,Warszawa,,,0,1399643341063704578,,,,pl,,,,5,1399634180925964288,MEIN_GOV_PL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Minister @CzarnekP w #Warszawa do nauczycieli: - Dziękuję, że mają Państwo w sobie ogromne pokłady odpowiedzialności za młodych ludzi. Oni czekują od Was wsparcia w odbudowie kondycji fizycznej. Dziękuję rektorowi i całemu zespołowi #AWF za przygotowanie programu #WFzAWF. https://t.co/omwblS2blz",https://twitter.com/elzbietapo/status/1399643341063704578,Mon Aug 29 15:39:03 +0000 2016,770284636840812548,true,,163494,551,526,1,,Elzbieta,elzbietapo,57004,,,false
,Tue Jun 01 08:17:33 +0000 2021,,,http://dlvr.it/S0qXD7,0,1399641252107145216,,,,pl,,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Mostostal Warszawa ma umowę na rewitalizację w Łodzi za 41,8 mln zł https://t.co/u63zyEfVoS",https://twitter.com/AgencjaISB/status/1399641252107145216,Wed Apr 21 13:52:57 +0000 2010,135504169,false,Polska agencja informacyjna o największym zasięgu. Dostarcza unikalne materiały z dziedziny gospodarki.,131,2846,458,63,Warszawa,ISBnews,AgencjaISB,123150,,http://www.isbnews.pl,false
,Tue Jun 01 08:27:32 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27150939,jan-spiewak-przegral-proces-z-bylym-wiceprezydentem.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",0,1399643763648221184,,,,pl,,false,,16,1399639039431565314,gazeta_wyborcza,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jan Śpiewak przegrał proces z byłym wiceprezydentem #wyborcza https://t.co/mDcDWBii0X,https://twitter.com/Favoreq/status/1399643763648221184,Sun Sep 18 15:11:25 +0000 2011,375679398,false,"#Resist Lone Star State snitch tag=ban
R☉≈110R⊕ #vaxxedaf 🇺🇦 @cosmicfavoreq  https://t.co/4J64q8GzSg",318713,9203,8243,15,"Warsaw, Poland",Tatiana Pandora Saternus 16.6%,Favoreq,111983,,http://buycoffee.to/favoreq,false
,Tue Jun 01 07:37:43 +0000 2021,,,,0,1399631228391903238,JeanKremowka,1399625803693015040,1321021833529970700,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JeanKremowka @JanSpiewak @K_Galecka @ZDM_Warszawa Żeby ruch uliczny był bardziej płynny? Nie wiem po co ta rozmowa, przecież to logiczne.",https://twitter.com/Jan99235427/status/1399631228391903238,Mon Jul 08 15:30:30 +0000 2019,1148253029310836737,false,,3801,10,934,0,,Jan,Jan99235427,1472,,,false
,Tue Jun 01 07:43:05 +0000 2021,Warszawa,,,0,1399632579532361728,,,,pl,,,,865,1394730454008451074,dziadkowiebiz,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA #Warszawa Śniadeckich 12/16

Pani Danuta i Pan Stanisław od 25 lat prowadzą sklep ,,Domal”. Z biegiem lat ludzie zaczęli o nim zapominać. Przez covid dochody znacząco spadły. Pani Danuta chętnie każdemu doradzi. Koniecznie odwiedźcie sklep! https://t.co/RROID305u2",https://twitter.com/Frosty_127/status/1399632579532361728,Sat Aug 25 18:32:58 +0000 2018,1033421996686761985,false,"she/her|intp| bts ot7 stan| 
Gabryś' Girlfriend 
we met!!!",117107,274,289,17,somewhere far away,Nini 💕🦋🌈🏳️‍🌈 | Yin 😭,Frosty_127,49218,,,false
,Tue Jun 01 08:04:24 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27097011,ty-cwana-suko-twoja-sielanka-w-koncu-sie-skonczy-od-ponad.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",0,1399637945880039425,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Ty cwana s*ko, twoja sielanka się skończy"". Od roku szukają stalkera, który grozi instagramerce #wyborcza https://t.co/XPOzCHe0DJ",https://twitter.com/gazeta_wyborcza/status/1399637945880039425,Mon Jan 19 10:38:55 +0000 2009,19179390,false,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15595,896193,594,1658,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236360,,http://www.wyborcza.pl,true
,Tue Jun 01 07:49:27 +0000 2021,Warszawa AWF WFzAWF,https://twitter.com/MEIN_GOV_PL/status/1399634180925964288/photo/1,,19,1399634180925964288,,,,pl,,false,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Minister @CzarnekP w #Warszawa do nauczycieli: - Dziękuję, że mają Państwo w sobie ogromne pokłady odpowiedzialności za młodych ludzi. Oni czekują od Was wsparcia w odbudowie kondycji fizycznej. Dziękuję rektorowi i całemu zespołowi #AWF za przygotowanie programu #WFzAWF. https://t.co/omwblS2blz",https://twitter.com/MEIN_GOV_PL/status/1399634180925964288,Sat Aug 20 18:41:43 +0000 2011,358921716,false,"Ministerstwo Edukacji i Nauki.
#SzkołaPrzyszłościJużDziś
#NaukaJutraJużDziś",11322,129816,879,256,"Polska, Warszawa, Wspólna 1/3",Ministerstwo Edukacji i Nauki,MEIN_GOV_PL,19839,,http://www.gov.pl/edukacja-i-nauka,false
,Tue Jun 01 07:56:59 +0000 2021,Wilanów,,,0,1399636076038402050,,,,pl,,,,3,1399633753257955328,wynajmijrycerza,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Do Centrum Kultury #Wilanów powraca Rycerskie w-f w ramach warsztatów „Lato w mieście” dla dzieci w wieku 6-9 lat. Piotr poprowadzi zajęcia w filiach centrum przy ul. Radosnej 11 i Kolegiackiej 3
Program zajęć, formularz zgłoszeniowy:
➡ https://t.co/Vgl9ti7VKu
#warszawa #wakacje https://t.co/knSpeQw9lw",https://twitter.com/StrefaHistorii/status/1399636076038402050,Wed Feb 11 13:47:06 +0000 2015,3030365656,false,"O historii, polityce i nie tylko. Żadna ze stron konfliktu.",1490,388,43,4,,Strefa Historyczna,StrefaHistorii,5676,,,false
,Tue Jun 01 08:09:26 +0000 2021,,,,0,1399639210211090432,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Libertas911 @AM_Zukowska @K_Galecka @ZDM_Warszawa to nie ma znaczenia tu, zapewnienie linii przejść naziemnych było jednym z warunków dla tej przebudowy",https://twitter.com/pulpxpunk/status/1399639210211090432,Mon Dec 02 13:52:51 +0000 2013,2226705775,false,slavnarchy,18980,229,1418,3,"Warszawa, Polska",Jacob Goretzky,pulpxpunk,9159,,,false
,Tue Jun 01 07:58:21 +0000 2021,,,,0,1399636423255511040,Piotr10702767,1399617503647649794,1041031160799871000,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Piotr10702767 Zgadza się bo to samorzady obstawione swoimi najemnikami obce firmy w Polsce chca doic nasze pieniadze one maja byc na odbudowe Polski nie na dawanie zlodziejom ktorzy wyworza z Polski A przykladem Warszawa Gdańsk tam gdzie 8lat kwitly rozbiory okupacja Polski,https://twitter.com/Zbignie55046809/status/1399636423255511040,Thu Sep 05 05:38:09 +0000 2019,1169484632854859776,true,Nosze okulary brunet wysoki przy kosci,35635,146,12,0,,Zbigniew,Zbignie55046809,31159,,,false
,Tue Jun 01 07:30:40 +0000 2021,DzieńDziecka dziecko rodzina 1Czerwca,,https://twitter.com/MEIN_GOV_PL/status/1399586318187995136,4,1399629455254069248,,,,pl,,false,1399586318187995136,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🧸 Dziś, 1️⃣ czerwca obchodzimy Dzień Dziecka❗ Wszystkim Dzieciom, z okazji ich święta, składamy najserdeczniejsze życzenia! Zapakowany prezent #DzieńDziecka #dziecko #rodzina #1Czerwca https://t.co/fVM02BbvTR",https://twitter.com/SWWS_Uczelnia/status/1399629455254069248,Wed Oct 10 10:00:31 +0000 2018,1049962876432211968,false,"Oficjalny profil Szkoły Wyższej Wymiaru Sprawiedliwości, https://t.co/A1UCTSTdFx",1379,372,240,1,"Warsaw, Poland",Szkoła Wyższa Wymiaru Sprawiedliwości,SWWS_Uczelnia,479,,https://swws.edu.pl/,false
,Tue Jun 01 07:38:39 +0000 2021,,,,0,1399631462362759169,,,,pl,,,,10,1370036624453730316,Pekao_Analizy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rekrutujemy! 
▪️ Lubisz pracować z danymi? 
▪️ Chcesz co miesiąc rywalizować w prognozach z dwoma tuzinami innych zespołów?
▪️ Interesujesz się gospodarką i rynkami finansowymi?
▪️ Cenisz sobie różnorodność zadań? 

Zachęcamy do aplikowania➡️ https://t.co/HeXSNMci6C",https://twitter.com/Pekao_Analizy/status/1399631462362759169,Tue Jul 30 13:45:00 +0000 2019,1156199013110226944,false,"Analitycy Pekao S.A.: 
E. Pytlarczyk, K. Mrówczyński, P. Bartkiewicz, K. Łuczkowski, P. Kowalski, K. Pogorzelski, A. Beśka i G. Rykaczewski.",3673,31072,531,267,,Analizy Pekao,Pekao_Analizy,10676,,https://www.pekao.com.pl/analizy-makroekonomiczne.html,false
,Tue Jun 01 08:08:45 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27150939,jan-spiewak-przegral-proces-z-bylym-wiceprezydentem.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",105,1399639039431565314,,,,pl,,false,,16,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jan Śpiewak przegrał proces z byłym wiceprezydentem #wyborcza https://t.co/mDcDWBii0X,https://twitter.com/gazeta_wyborcza/status/1399639039431565314,Mon Jan 19 10:38:55 +0000 2009,19179390,false,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15595,896193,594,1658,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236360,,http://www.wyborcza.pl,true
,Tue Jun 01 07:56:03 +0000 2021,,,,4,1399635843145478147,JanSpiewak,1399613146852114437,2209098386,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JanSpiewak @K_Galecka @ZDM_Warszawa Tam gdzie je widać na załączonym obrazku. Nawet z wizualizacji nie potrafisz korzystać?,https://twitter.com/ukaszPluta1/status/1399635843145478147,Wed Jul 24 13:41:19 +0000 2019,1154023759721967616,false,"„Berlin, meine Liebe, lass uns tanzen!” S.P.

🇪🇺",31763,461,1983,9, ,ŁukaszPluta🇪🇺,ukaszPluta1,9845,,,false
,Tue Jun 01 08:06:53 +0000 2021,Warszawa,,,0,1399638569770274818,,,,pl,,,,7,1399629732560490497,MEIN_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @CzarnekP w #Warszawa: - Podjęliśmy decyzję, aby przeznaczyć 42 mln zł na szkolenia dla nauczycieli wychowania fizycznego. Chcemy zachęcać dzieci do tego, aby ćwiczyły na zajęciach pozalekcyjnych. #AWF #WFzAWF https://t.co/leKulY2RB0",https://twitter.com/wojtek_kondrat/status/1399638569770274818,Sun Jul 23 16:39:08 +0000 2017,889162977886314496,false,Ministerstwo Edukacji i Nauki @MEiN_gov_pl @naukaedukacja,23757,774,1661,2,"Lublin, Polska",Wojciech Kondrat,wojtek_kondrat,9591,,http://www.mein.gov.pl,false
,Tue Jun 01 07:46:10 +0000 2021,,,,0,1399633354748743687,,,,pl,,,,33,1399428738304065546,joannaplotnicka,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zbliża się 81 rocznica I Transportu do KL Auschwitz 14 czerwca 1940r. Społeczny Komitet 14 czerwca informuje, że 12 czerwca 2021, o godz. 13.00, ul. Nowogrodzka 27, Warszawa (Galeria Plakatu), City Poster  odbędzie się uroczysta inauguracja plakatu Pana Wojciecha Korkucia. https://t.co/eg2c3jnuKU",https://twitter.com/FuriosoVecchio/status/1399633354748743687,Sun Sep 04 14:29:57 +0000 2016,772441574336827392,false,,127549,532,1031,1,,Edu Ardo,FuriosoVecchio,53697,,,false
,Tue Jun 01 07:47:48 +0000 2021,,,,0,1399633767480823808,,,,pl,,,1399362944807342083,3,1399373159342743559,MarcinBHaber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Władze @warszawa chwalą się przebudową Ronda Dmowskiego. Przejścia dla pieszych są od niego tak daleko, że nie zmieściły się na wizualizacji 🤦‍♂️ https://t.co/oqonhUaG2v",https://twitter.com/e_bartkowska/status/1399633767480823808,Sun Apr 07 01:54:37 +0000 2013,1332897804,false,"@__Lewica, #OlsztyńskiMarszRówności, detabuizacja zaburzeń psychicznych, 🐶",74840,4583,1825,33,Warszawa/Olsztyn,Emilia Bartkowska-Młynek,e_bartkowska,55728,,https://lewacki.space/@ebartkowska,false
,Tue Jun 01 07:35:10 +0000 2021,Warszawa MEiN,,,0,1399630585673306112,,,,pl,,,,14,1399627906603786244,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MEIN_GOV_PL @CzarnekP w #Warszawa: Podjęliśmy decyzję, aby przeznaczyć 42 mln zł z #MEiN na szkolenia 40 tys. nauczycieli wychowania fizycznego. Trzeba zachęcać dzieci i młodzież do tego, aby ćwiczyły na zajęciach pozalekcyjnych.",https://twitter.com/Politmania/status/1399630585673306112,Tue Mar 22 21:44:04 +0000 2016,712394436077035520,false,"Konserwatyzm, rolnictwo",607671,1293,3717,5,Polska,Politmania 🇵🇱,Politmania,326985,,,false
,Tue Jun 01 07:31:48 +0000 2021,,,,0,1399629741557272577,,,,pl,,,,6,1399626174096154625,JanMencwel,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dlaczego pomnik Małego Powstańca fałszuje historię i szkaluje pamięć o Armii Krajowej? pisałem o tym kilka lat temu dla „GW”. Temat niestety nadal aktualny. W tym roku pomnik znów wprowadzi w błąd miliony ludzi i będzie tworzyć kultu „dzieci-żołnierzy” 🥲

https://t.co/adP0vSsuWv",https://twitter.com/Pawel_bez_psa/status/1399629741557272577,Thu May 19 11:50:52 +0000 2016,733263649909919744,false,"#charcikwłoski #italiangreyhound
#charcik #iggy #piccololevrieroitaliano
#koty #kot #kicia #kotki",198290,329,413,2,Polska,Paweł,Pawel_bez_psa,91158,,,false
,Tue Jun 01 07:37:49 +0000 2021,Warszawa Ceny mieszkania,https://twitter.com/rdcpolskieradio/status/1399631251955462145/photo/1,https://bit.ly/34yPCXA,0,1399631251955462145,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ceny mieszkań w #Warszawa, mimo pandemii, stale idą w górę. Przeciętnie w stolicy na koniec pierwszego kwartału tego roku musieliśmy zapłacić około 11,5 tys. zł za metr kwadratowy. #Ceny mogą wzrosnąć jeszcze bardziej

Więcej: https://t.co/r7ottd8hKM

#mieszkania https://t.co/eDTIi4YLwi",https://twitter.com/rdcpolskieradio/status/1399631251955462145,Wed Sep 22 15:27:55 +0000 2010,193735706,false,"Największa stacja radiowa na Mazowszu. Warszawska rozgłośnia Polskiego Radia z ośrodkami w Radomiu, Płocku, Ciechanowie, Ostrołęce i Siedlcach #RDC",6520,7607,492,103,Warsaw,Polskie Radio RDC,rdcpolskieradio,71962,,http://www.rdc.pl,false
,Tue Jun 01 07:53:52 +0000 2021,Wilanów,,,0,1399635291447693312,,,,pl,,,,3,1399633753257955328,wynajmijrycerza,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Do Centrum Kultury #Wilanów powraca Rycerskie w-f w ramach warsztatów „Lato w mieście” dla dzieci w wieku 6-9 lat. Piotr poprowadzi zajęcia w filiach centrum przy ul. Radosnej 11 i Kolegiackiej 3
Program zajęć, formularz zgłoszeniowy:
➡ https://t.co/Vgl9ti7VKu
#warszawa #wakacje https://t.co/knSpeQw9lw",https://twitter.com/sasiadow/status/1399635291447693312,Sat Sep 19 18:36:46 +0000 2020,1307388083600490497,false,"Passa to tygodnik sąsiadów ukazujący się od 20 lat. Obejmuje zasięgiem Ursynów, Mokotów, Wilanów oraz graniczące z nimi miejscowości podwarszawskie.",631,141,46,3,Warszawa,Passa - tygodnik sąsiadów,sasiadow,1028,,https://passa.waw.pl/,false
,Tue Jun 01 08:08:00 +0000 2021,,,http://misyjne.pl https://misyjne.pl/misja/swieci-chrzescijanscy-w-kulcie-vodou-na-haiti-w-ramach-warszawskich-spotkan-misjologicznych/,0,1399638851778400263,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","„Święci chrześcijańscy w kulcie vodou na Haiti” to temat Warszawskiego Spotkania Misjologicznego, które odbędzie się 2 czerwca br. o godzinie 20.00 w formie online na kanale YouTube https://t.co/mmV2TpwwwU @UKSW_Warszawa @misjepl @werbisci @pdm_missio.

https://t.co/JuUeDV4PWh",https://twitter.com/misyjne_pl/status/1399638851778400263,Tue Oct 20 09:06:45 +0000 2015,4000879823,false,"Misją portalu jest informowanie o znaczących wydarzeniach społecznych, szczególnie związanych z: misjami, chrześcijanami prześladowanymi i uchodźcami.",1695,3240,675,32,"Poznań, Wielkopolskie",misyjne.pl,misyjne_pl,18250,,http://www.misyjne.pl,false
,Tue Jun 01 07:39:13 +0000 2021,,,,0,1399631607816937475,,,,pl,,,,4,1399615426699698176,jarek_osowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Najdłuższy tunel @GDDKiA w Polsce poza zasięgiem telefonii komórkowej - ponad 2,3 km. Co z numerem alarmowym 112? Po otwarciu płd. obwodnicy #Warszawa pod Ursynowem nie będzie też odc. pomiaru prędkości @ITD_gov @canard_gitd  https://t.co/DCImXT9JYS",https://twitter.com/exPodlachia/status/1399631607816937475,Fri Jul 08 10:51:01 +0000 2016,751367980123099136,false,"Warszawa, Podlasie, Polska, Europa, świat.
Sport, historia, polityka, nowe technologie.

RT to tylko RT.",22508,68,585,0,,docent🇵🇱,exPodlachia,19812,,,false
,Tue Jun 01 07:38:15 +0000 2021,,,,0,1399631361154060288,,,,pl,,,,33,1399428738304065546,joannaplotnicka,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zbliża się 81 rocznica I Transportu do KL Auschwitz 14 czerwca 1940r. Społeczny Komitet 14 czerwca informuje, że 12 czerwca 2021, o godz. 13.00, ul. Nowogrodzka 27, Warszawa (Galeria Plakatu), City Poster  odbędzie się uroczysta inauguracja plakatu Pana Wojciecha Korkucia. https://t.co/eg2c3jnuKU",https://twitter.com/Stok0011Stok00/status/1399631361154060288,Sun Sep 10 12:51:04 +0000 2017,906862587886882817,false,"Lubię ludzi , cieszy mnie życie.",131402,5073,4636,1,Polska,Elżbieta Ostrowska,Stok0011Stok00,180575,,,false
,Tue Jun 01 07:45:45 +0000 2021,Warszawa,,,0,1399633251078180872,,,,pl,,,,7,1399629732560490497,MEIN_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @CzarnekP w #Warszawa: - Podjęliśmy decyzję, aby przeznaczyć 42 mln zł na szkolenia dla nauczycieli wychowania fizycznego. Chcemy zachęcać dzieci do tego, aby ćwiczyły na zajęciach pozalekcyjnych. #AWF #WFzAWF https://t.co/leKulY2RB0",https://twitter.com/W_Bernacki/status/1399633251078180872,Sun Nov 17 20:43:07 +0000 2013,2200176090,false,"Profesor, politolog, Uniwersytet Jagielloński, senator Prawa i Sprawiedliwości, sekretarz stanu w Ministerstwie Edukacji i Nauki",9071,4920,1674,85,"Kraków, Warszawa",Włodzimierz Bernacki,W_Bernacki,6173,,,true
